Variety,Location,T_l,T_opt,Comparison,RMSE,MBE,MAE
HeadM210_DaysToHeading,Canal,16,31,Local vs PRISM,157.43322998867555,152.2568911873016,152.2568911873016
HeadM210_DaysToHeading,Canal,16,32,Local vs PRISM,155.45975432464553,149.8685929797619,149.8685929797619
HeadM210_DaysToHeading,Canal,16,33,Local vs PRISM,151.39738889626884,145.2674485968254,145.2674485968254
HeadM210_DaysToHeading,Canal,16,34,Local vs PRISM,146.3056707189719,139.45693919920637,139.45693919920637
HeadM210_DaysToHeading,Canal,16,35,Local vs PRISM,140.7652504570046,132.92402066587303,132.92402066587303
HeadM210_DaysToHeading,Canal,16,36,Local vs PRISM,135.55658303123943,126.89949444444441,126.89949444444441
HeadM210_DaysToHeading,Canal,16,37,Local vs PRISM,131.62402512302316,122.53443986706351,122.53443986706351
HeadM210_DaysToHeading,Canal,16,38,Local vs PRISM,128.79920397500624,119.5932694837302,119.5932694837302
HeadM210_DaysToHeading,Canal,16,39,Local vs PRISM,127.34764707620317,118.03105961468255,118.03105961468255
HeadM210_DaysToHeading,Canal,16,40,Local vs PRISM,126.54389936316839,117.02812926944446,117.02812926944446
HeadM210_DaysToHeading,Canal,17,25,Local vs PRISM,121.98716355908708,115.52687003968254,115.52687003968254
HeadM210_DaysToHeading,Canal,17,26,Local vs PRISM,126.90224833534538,120.16972718253969,120.16972718253969
HeadM210_DaysToHeading,Canal,17,27,Local vs PRISM,131.7768681747249,124.77000496031745,124.77000496031745
HeadM210_DaysToHeading,Canal,17,28,Local vs PRISM,136.48799911348513,129.19857638888888,129.19857638888888
HeadM210_DaysToHeading,Canal,17,29,Local vs PRISM,140.97357744085107,133.38473437063493,133.38473437063493
HeadM210_DaysToHeading,Canal,17,30,Local vs PRISM,144.93054073252918,136.9867978626984,136.9867978626984
HeadM210_DaysToHeading,Canal,17,31,Local vs PRISM,148.062091646557,139.70782961428574,139.70782961428574
HeadM210_DaysToHeading,Canal,17,32,Local vs PRISM,149.31431867593764,140.4578852265873,140.4578852265873
HeadM210_DaysToHeading,Canal,17,33,Local vs PRISM,149.07668701932312,139.49219310714287,139.49219310714287
HeadM210_DaysToHeading,Canal,17,34,Local vs PRISM,147.4183171917472,136.9622633345238,136.9622633345238
HeadM210_DaysToHeading,Canal,17,35,Local vs PRISM,144.3847993760345,133.14257118968254,133.14257118968254
HeadM210_DaysToHeading,Canal,17,36,Local vs PRISM,140.24178364223084,128.46659511031746,128.46659511031746
HeadM210_DaysToHeading,Canal,17,37,Local vs PRISM,136.6243753065346,124.5668774202381,124.5668774202381
HeadM210_DaysToHeading,Canal,17,38,Local vs PRISM,134.12085598009347,121.90812106349206,121.90812106349206
HeadM210_DaysToHeading,Canal,17,39,Local vs PRISM,132.66434091308003,120.38662546031748,120.38662546031748
